room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
8066169,1481,33920575,Entire home/apt,,Aarhus,,24,38,4.5,2,1.0,,62.0,,Central placed half townhouse in Aarhus C,2017-07-28 01:24:04.100531,56.145139,10.196773,0101000020E6100000BC783F6EBF642440E42F2DEA93124C40
15869816,1481,101633477,Entire home/apt,,Aarhus,,2,6,4.5,4,1.0,,57.0,,Hyggelig og lys lejlighed i Århus C,2017-07-28 01:24:02.853652,56.144539,10.185425,0101000020E6100000BBB88D06F05E24408FFF024180124C40
15851262,1481,17387771,Entire home/apt,,Aarhus,,24,2,0.0,2,2.0,,48.0,,Perfect Location Apartment,2017-07-28 01:23:55.744742,56.162712,10.216209,0101000020E6100000A43330F2B26E244058552FBFD3144C40
13835464,1481,81610828,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,46.0,,"2 vær. med altan, tæt på strand, skov, park og by",2017-07-28 01:23:55.742531,56.164938,10.212022,0101000020E6100000A510C8258E6C24400FEF39B01C154C40
18966733,1481,72633026,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,48.0,,Lejlighed med havudsigt,2017-07-28 01:23:55.740326,56.165122,10.224502,0101000020E6100000EFC517EDF1722440D0ECBAB722154C40
17706449,1481,89183481,Entire home/apt,,Aarhus,,24,2,0.0,3,1.0,,57.0,,Sun-soaked apartment in the heart of Aarhus,2017-07-28 01:23:54.773888,56.161596,10.214361,0101000020E6100000621399B9C06D24400C957F2DAF144C40
5704362,1481,29573656,Entire home/apt,,Aarhus,,24,2,0.0,3,2.0,,48.0,,Charming apartment in Aarhus C,2017-07-28 01:23:54.769476,56.161562,10.214091,0101000020E610000062BCE6559D6D244060234910AE144C40
5475930,1481,16004715,Entire home/apt,,Aarhus,,24,7,4.5,3,1.0,,60.0,,Lovely 2 room flat in the center of Aarhus,2017-07-28 01:23:54.766932,56.162997,10.216726,0101000020E6100000C362D4B5F66E24404D2CF015DD144C40
19853099,1481,137522920,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,48.0,,Charming 2 room apartment in the city,2017-07-28 01:23:54.764782,56.162929,10.210901,0101000020E61000002C634337FB6B2440F54883DBDA144C40
7030790,1481,36858868,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,48.0,,Nice appartment in Centrum Aarhus,2017-07-28 01:23:54.761622,56.160978,10.215176,0101000020E6100000A8C4758C2B6E244010B056ED9A144C40
6439306,1481,33620734,Entire home/apt,,Aarhus,,24,7,4.5,4,1.0,,49.0,,Modern apartment in the city center,2017-07-28 01:23:54.757395,56.16224,10.214911,0101000020E6100000F01989D0086E2440300DC347C4144C40
13580369,1481,9726084,Entire home/apt,,Aarhus,,24,3,5.0,6,4.0,,45.0,,Beautiful apartment in the heart of Aarhus,2017-07-28 01:23:54.755182,56.161954,10.213169,0101000020E6100000C40AB77C246D24406BBA9EE8BA144C40
6667531,1481,26165474,Entire home/apt,,Aarhus,,24,4,4.5,4,1.0,,57.0,,Nice and Cozy apartment,2017-07-28 01:23:54.752017,56.162972,10.214131,0101000020E61000009B1E1494A26D2440F5143944DC144C40
12354984,1481,63194287,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,62.0,,Stor 1-værelses MIDT i centrum,2017-07-28 01:23:54.747023,56.156074,10.211351,0101000020E61000002CF4C132366C2440C1E09A3BFA134C40
11889146,1481,16554435,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,45.0,,Unique summer experience in central Aarhus,2017-07-28 01:23:54.738090,56.165433,10.211271,0101000020E6100000BA2F67B62B6C2440EF5696E82C154C40
5088633,1481,26287809,Entire home/apt,,Aarhus,,24,1,0.0,3,1.0,,57.0,,"Lovely downtown flat with balcony
",2017-07-28 01:23:53.300403,56.161577,10.213399,0101000020E61000008BFF3BA2426D244095641D8EAE144C40
10733903,1481,55487912,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,62.0,,Apartment in Aarhus,2017-07-28 01:23:53.275857,56.165391,10.215149,0101000020E6100000C2887D02286E2440C00644882B154C40
6686066,1481,34853193,Entire home/apt,,Aarhus,,1,0,0.0,2,1.0,,49.0,,42 kvm 1-værelses lejlighed,2017-07-28 01:23:48.037921,56.138219,10.191208,0101000020E61000009677D503E6612440C9570229B1114C40
13133846,1481,56487871,Entire home/apt,,Aarhus,,1,4,4.0,2,2.0,,59.0,,2 room apartment with balcony,2017-07-28 01:23:48.031307,56.141765,10.191592,0101000020E6100000B859BC5818622440D55B035B25124C40
16593735,1481,20612673,Entire home/apt,,Aarhus,,1,9,5.0,2,1.0,,57.0,,Great apartment on lovely Frederiksbjerg,2017-07-28 01:23:46.866432,56.140779,10.19063,0101000020E6100000E1455F419A612440577BD80B05124C40
19115638,1481,66736883,Entire home/apt,,Aarhus,,6,4,5.0,4,2.0,,62.0,,2-værelses lejlighed i centrum af Aarhus,2017-07-28 01:23:46.863257,56.155577,10.18268,0101000020E61000003D44A33B885D2440418177F2E9134C40
6761522,1481,33809762,Entire home/apt,,Aarhus,,24,7,4.0,2,1.0,,46.0,,Modern apt at the center of Aarhus,2017-07-28 01:23:46.859783,56.164638,10.210045,0101000020E61000006B60AB048B6B2440E4D6A4DB12154C40
11255094,1481,32129494,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,57.0,,Perfekt lejlighed til par i Århus C,2017-07-28 01:23:46.851207,56.164432,10.214418,0101000020E6100000F3583332C86D24403B35971B0C154C40
19266138,1481,54623133,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,58.0,,Cozy apartment in the heart of Aarhus City,2017-07-28 01:23:46.849289,56.146375,10.202366,0101000020E610000009A52F849C672440DBF97E6ABC124C40
12928450,1481,17563994,Entire home/apt,,Aarhus,,2,3,4.5,4,1.0,,44.0,,"Modern, cosy apartment.",2017-07-28 01:23:46.846643,56.142745,10.190695,0101000020E61000007D0569C6A26124407155D97745124C40
17403182,1481,117657376,Entire home/apt,,Aarhus,,2,0,0.0,4,1.0,,57.0,,Lækker lejlighed i midten af Århus.,2017-07-28 01:23:46.834568,56.146989,10.184925,0101000020E6100000F46C567DAE5E244095EF1989D0124C40
6954147,1481,36224238,Entire home/apt,,Aarhus,,24,1,0.0,2,1.0,,44.0,,Downtown apartment,2017-07-28 01:23:45.398175,56.159456,10.206473,0101000020E610000097033DD4B66924405393E00D69144C40
13053307,1481,72261254,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,52.0,,1-værelses lejlighed i Aarhus C,2017-07-28 01:23:45.393645,56.153547,10.184978,0101000020E61000007FF5B86FB55E244010B3976DA7134C40
18116970,1481,21864376,Entire home/apt,,Aarhus,,24,4,5.0,2,1.0,,62.0,,Hyggelig lejlighed i det centrale Aarhus,2017-07-28 01:23:45.391525,56.146808,10.208637,0101000020E61000009A780778D26A24404565C39ACA124C40
7713905,1481,40524780,Entire home/apt,,Aarhus,,2,9,4.0,2,1.0,,57.0,,Altan og fri parkering i Aarhus C,2017-07-28 01:23:45.387261,56.139317,10.181235,0101000020E6100000F7C77BD5CA5C24406F63B323D5114C40
11193967,1481,58284032,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,48.0,,Lejlighed på Harald Jensens Plads,2017-07-28 01:23:45.384474,56.143847,10.189802,0101000020E6100000486E4DBA2D6124405950189469124C40
13682350,1481,79663940,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,60.0,,"Nyrenoveret, hjemlig og lys lejlighed i Aarhus C",2017-07-28 01:23:45.380318,56.156953,10.183533,0101000020E61000003A799109F85D24402A01310917144C40
6236486,1481,6934621,Entire home/apt,,Aarhus,,6,27,4.5,3,1.0,,44.0,,Trendy 2 room apt,2017-07-28 01:23:45.378075,56.155657,10.180759,0101000020E610000053EA92718C5C24405D328E91EC134C40
14313950,1481,87508717,Entire home/apt,,Aarhus,,2,14,5.0,2,1.0,,48.0,,Cosy appartment close to city center.,2017-07-28 01:23:45.374793,56.145045,10.184396,0101000020E6100000C4060B27695E244063B9A5D590124C40
2740938,1481,4890459,Entire home/apt,,Aarhus,,24,13,4.5,5,2.0,,58.0,,Spacious oasis in the Heart of Aarhus with garden,2017-07-28 01:23:45.371372,56.147465,10.198702,0101000020E6100000B24CBF44BC652440FE261422E0124C40
3243071,1481,16408726,Entire home/apt,,Aarhus,,24,30,5.0,2,0.0,,59.0,,"A Spacious 1 room apartment, Central !",2017-07-28 01:23:45.367618,56.155158,10.204093,0101000020E610000060AFB0E07E6824403CDBA337DC134C40
9822001,1481,13297607,Entire home/apt,,Aarhus,,2,9,4.5,2,1.0,,48.0,,Newly renovated apartment in central Aarhus,2017-07-28 01:23:45.364686,56.140785,10.180615,0101000020E61000008655BC91795C244039622D3E05124C40
7674917,1481,40300006,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,60.0,,"Apartment in ""The Latin Quarter""",2017-07-28 01:23:45.361775,56.159301,10.211512,0101000020E6100000516C054D4B6C24402C9CA4F963144C40
13405615,1481,76319478,Entire home/apt,,Aarhus,,24,0,0.0,4,2.0,,62.0,,Delevenlig 2'er på Frederiksbjerg,2017-07-28 01:23:45.359128,56.145971,10.193677,0101000020E61000008BF9B9A1296324400C957F2DAF124C40
13717975,1481,80169649,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,62.0,,"Cozy, charming, centrally located flat in Århus",2017-07-28 01:23:43.050322,56.14348,10.19438,0101000020E610000033FE7DC685632440A6D0798D5D124C40
9430943,1481,17451624,Entire home/apt,,Aarhus,,24,8,5.0,3,1.0,,57.0,,Lys Frederiksbjerg-lejlighed,2017-07-28 01:23:43.034037,56.143989,10.195985,0101000020E61000005C035B2558642440EBFD463B6E124C40
19455658,1481,87725686,Entire home/apt,,Aarhus,,24,0,0.0,4,1.0,,56.0,,Roomy apartment near centre,2017-07-28 01:23:43.031822,56.157002,10.185149,0101000020E610000032C687D9CB5E24400BB43BA418144C40
18838638,1481,31128634,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,43.0,,Home feeling in the heart of Aarhus,2017-07-28 01:23:43.027942,56.14573,10.202601,0101000020E610000017467A51BB672440E605D847A7124C40
7320272,1481,38346705,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,57.0,,Cosy apartment near harbour/beach,2017-07-28 01:23:41.442289,56.15991,10.214343,0101000020E6100000C8409E5DBE6D2440D5264EEE77144C40
19283785,1481,57377217,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,57.0,,Friendly and modern apartment in central Aarhus,2017-07-28 01:23:41.423327,56.154564,10.196027,0101000020E61000001844A4A65D642440C991CEC0C8134C40
10990609,1481,36183199,Entire home/apt,,Aarhus,,24,5,5.0,3,1.0,,46.0,,Near everything in the city-centre,2017-07-28 01:23:41.294165,56.145795,10.192515,0101000020E610000098FA795391622440CD751A69A9124C40
16668419,1481,17113316,Entire home/apt,,Aarhus,,1,2,0.0,2,1.0,,49.0,,"Bo tæt på byen, skoven, tivoli og havnen",2017-07-28 01:23:41.283527,56.141222,10.19326,0101000020E6100000FB3F87F9F2622440E4BCFF8F13124C40
15861853,1481,47871980,Entire home/apt,,Aarhus,,24,5,4.5,3,1.0,,55.0,,Cozy Apartment close to Downtown Aarhus,2017-07-28 01:23:41.281525,56.160213,10.214906,0101000020E6100000A86DC328086E244070B20DDC81144C40
18610247,1481,78680145,Entire home/apt,,Aarhus,,24,2,0.0,4,1.0,,42.0,,Lille centralt beliggende lejlighed,2017-07-28 01:23:41.278834,56.161825,10.213394,0101000020E6100000435376FA416D24406D567DAEB6144C40
5950972,1481,30893960,Entire home/apt,,Aarhus,,24,0,0.0,2,0.0,,52.0,,Cosy apartement in AarhusC,2017-07-28 01:23:40.171927,56.156028,10.209526,0101000020E6100000CA52EBFD466B244051A1BAB9F8134C40
12461971,1481,65001820,Entire home/apt,,Aarhus,,24,6,4.5,3,1.0,,54.0,,Sunny apartment in center,2017-07-28 01:23:40.169726,56.152875,10.196895,0101000020E6100000E97DE36BCF64244021B0726891134C40
18028916,1481,46514267,Entire home/apt,,Aarhus,,1,5,5.0,2,0.0,,48.0,,"Cosy flat, Aarhus C",2017-07-28 01:23:40.166642,56.140777,10.193817,0101000020E610000052D158FB3B632440B68311FB04124C40
13304332,1481,75155118,Entire home/apt,,Aarhus,,2,1,0.0,3,1.0,,44.0,,Cozy apartment in quiet area in central Aarhus,2017-07-28 01:23:40.161377,56.141599,10.188876,0101000020E6100000A4FFE55AB4602440BA1281EA1F124C40
8471285,1481,44611634,Entire home/apt,,Aarhus,,24,2,0.0,2,0.0,,48.0,,Lille hyggelig tæt på midtby,2017-07-28 01:23:40.151000,56.142126,10.19938,0101000020E6100000F5F3A62215662440A5F44C2F31124C40
14143814,1481,18179910,Entire home/apt,,Aarhus,,24,1,0.0,1,1.0,,62.0,,Cozy apartment in central Aarhus,2017-07-28 01:23:40.143716,56.146245,10.191488,0101000020E6100000242713B70A6224400D1AFA27B8124C40
19447436,1481,136360520,Entire home/apt,,Aarhus,,24,1,0.0,4,1.0,,57.0,,Nice cosy flat in downtown Aarhus,2017-07-28 01:23:39.084957,56.146252,10.204262,0101000020E610000090A1630795682440BF7CB262B8124C40
18495490,1481,47762244,Entire home/apt,,Aarhus,,24,3,5.0,3,1.0,,47.0,,Hyggelig lejlighed midt i Aarhus,2017-07-28 01:23:36.674016,56.165859,10.201332,0101000020E6100000CC46E7FC14672440A65F22DE3A154C40
3874156,1481,17722413,Entire home/apt,,Aarhus,,24,10,4.0,3,1.0,,57.0,,Cosy Apartment w Aarhus- and sea view,2017-07-28 01:23:33.839892,56.172117,10.218438,0101000020E61000004568041BD76F2440F60A0BEE07164C40
18825079,1481,131078105,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,57.0,,Cozy flat in the middle of Aarhus,2017-07-28 01:23:29.223443,56.151529,10.196576,0101000020E6100000645B069CA5642440A2B2614D65134C40
13050673,1481,72238234,Entire home/apt,,Aarhus,,11,9,4.0,2,2.0,,48.0,,2 rooms apartment with own garden,2017-07-28 01:23:28.121727,56.170783,10.130672,0101000020E61000007E01BD70E74224403CDBA337DC154C40
19291734,1481,134874776,Entire home/apt,,Aarhus,,11,0,0.0,4,2.0,,60.0,,Lovely townhouse in quiet area,2017-07-28 01:23:28.117431,56.19227,10.109274,0101000020E6100000309B00C3F23724403F00A94D9C184C40
12793518,1481,29578114,Entire home/apt,,Aarhus,,11,7,5.0,4,1.0,,61.0,,Skøn lejlighed i rolige omgivelser,2017-07-28 01:23:26.996705,56.171965,10.134597,0101000020E61000008847E2E5E94424404087F9F202164C40
13314257,1481,75254526,Entire home/apt,,Aarhus,,12,0,0.0,7,4.0,,42.0,,kombiner din byferie med landligt idyl.,2017-07-28 01:23:26.993987,56.239013,10.139448,0101000020E610000037FC6EBA65472440D0285DFA971E4C40
13425728,1481,76538619,Entire home/apt,,Aarhus,,11,0,0.0,4,3.0,,44.0,,Lækkert parcelhus i Tilst,2017-07-28 01:23:26.991848,56.178667,10.112015,0101000020E6100000A852B3075A392440EDEF6C8FDE164C40
19866099,1481,58154427,Entire home/apt,,Aarhus,,3,0,0.0,5,3.0,,62.0,,3 bedroom appartment with balcony,2017-07-28 01:23:24.552276,56.172586,10.174331,0101000020E6100000A35BAFE941592440ADDF4C4C17164C40
5528954,1481,28673199,Entire home/apt,,Aarhus,,4,5,5.0,3,1.0,,43.0,,Cozy 3 room flat in quiet street,2017-07-28 01:23:24.548962,56.173096,10.198031,0101000020E61000003830B95164652440C2887D0228164C40
12984487,1481,33049772,Entire home/apt,,Aarhus,,4,5,4.5,2,1.0,,48.0,,Charmerende lille lejlighed,2017-07-28 01:23:24.546401,56.174396,10.1874,0101000020E6100000728A8EE4F25F2440D046AE9B52164C40
36109,1481,153535,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,57.0,,Nice place in Aarhus with a view,2017-07-28 01:23:24.543638,56.170047,10.213387,0101000020E61000007AC8940F416D244036E49F19C4154C40
19218862,1481,51883293,Entire home/apt,,Aarhus,,24,4,5.0,3,2.0,,43.0,,Old charming place in popular area,2017-07-28 01:23:24.541424,56.170312,10.213977,0101000020E61000004031B2648E6D2440E50E9BC8CC154C40
18058209,1481,124294293,Entire home/apt,,Aarhus,,24,2,0.0,4,2.0,,59.0,,Hyggelig lejlighed i Aarhus C,2017-07-28 01:23:24.539044,56.166636,10.190756,0101000020E610000014083BC5AA6124400A2B155454154C40
15294369,1481,32903723,Entire home/apt,,Aarhus,,4,1,0.0,4,1.0,,57.0,,Bright 1 bedroom apartment,2017-07-28 01:23:24.536354,56.184335,10.197531,0101000020E610000071E481C8226524400B410E4A98174C40
3584414,1481,18056472,Entire home/apt,,Aarhus,,3,5,5.0,6,2.0,,48.0,,"Rækkehus, 10 min. fra centrum",2017-07-28 01:23:24.533429,56.178562,10.173954,0101000020E61000004B04AA7F1059244078279F1EDB164C40
10287243,1481,15294624,Entire home/apt,,Aarhus,,24,1,0.0,3,1.0,,49.0,,Lejlighed på trøjborg,2017-07-28 01:23:24.531035,56.169468,10.215546,0101000020E61000003691990B5C6E2440F9DB9E20B1154C40
16495280,1481,15003554,Entire home/apt,,Aarhus,,24,1,0.0,4,2.0,,52.0,,"Entire apartment near university, forest and beach",2017-07-28 01:23:24.526621,56.171893,10.214202,0101000020E6100000C07971E2AB6D2440A6B4FE9600164C40
10244583,1481,10131181,Entire home/apt,,Aarhus,,4,2,0.0,3,2.0,,45.0,,"Cosy 2 bedroom apartment, Aarhus N",2017-07-28 01:23:24.524275,56.175385,10.211063,0101000020E610000092CA1473106C2440BF9A030473164C40
15863663,1481,9961395,Entire home/apt,,Aarhus,,3,3,5.0,4,1.0,,61.0,,Hyggelig 2 værelses lejlighed,2017-07-28 01:23:24.522019,56.171256,10.174555,0101000020E6100000E1B4E0455F592440349F73B7EB154C40
10725145,1481,55430040,Entire home/apt,,Aarhus,,4,0,0.0,6,2.0,,48.0,,"Large, light and charming appartmen",2017-07-28 01:23:24.519541,56.174654,10.199736,0101000020E6100000EFAA07CC43662440CB0EF10F5B164C40
7080778,1481,17748704,Entire home/apt,,Aarhus,,5,1,0.0,5,1.0,,44.0,,Nice and big apartment,2017-07-28 01:23:24.517204,56.192651,10.198553,0101000020E61000009E0B23BDA86524405645B8C9A8184C40
18968005,1481,132289701,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,45.0,,"2-room apartment near City, sea and forest.",2017-07-28 01:23:24.514956,56.172251,10.20914,0101000020E61000002592E865146B244006DA1D520C164C40
7189508,1481,37656419,Entire home/apt,,Aarhus,,4,0,0.0,4,2.0,,46.0,,Family apartment. Min 2 months rent,2017-07-28 01:23:24.512007,56.187922,10.18327,0101000020E610000004ADC090D55D24407619FED30D184C40
6158882,1481,26694939,Entire home/apt,,Aarhus,,4,0,0.0,4,2.0,,49.0,,Pæn lejlighed med terrasse,2017-07-28 01:23:24.509882,56.197596,10.188756,0101000020E6100000F9D85DA0A460244003E962D34A194C40
18006887,1481,104402251,Entire home/apt,,Aarhus,,24,8,4.5,3,1.0,,60.0,,Charmerende lejlighed på Trøjborg,2017-07-28 01:23:24.507063,56.171629,10.215379,0101000020E6100000897D0228466E2440C90567F0F7154C40
10646117,1481,54971925,Entire home/apt,,Aarhus,,3,1,0.0,4,1.0,,44.0,,Nice 2 room apartment in Aarhus,2017-07-28 01:23:22.790805,56.166445,10.18313,0101000020E61000003DD52137C35D244097CADB114E154C40
11312464,1481,59150776,Entire home/apt,,Aarhus,,24,1,0.0,4,2.0,,50.0,,Great apartment in cozy enviroment,2017-07-28 01:23:22.788685,56.173377,10.213838,0101000020E6100000BB48A12C7C6D24407670B03731164C40
12235354,1481,41814329,Entire home/apt,,Aarhus,,24,15,5.0,2,1.0,,62.0,,The Homely Apartment For Two,2017-07-28 01:23:22.785816,56.166247,10.225558,0101000020E6100000CCB392567C7324407007EA9447154C40
13616166,1481,51895662,Entire home/apt,,Aarhus,,4,4,5.0,3,1.0,,48.0,,55 m2 hyggelig lejlighed med altan,2017-07-28 01:23:22.782936,56.1767,10.206649,0101000020E61000009180D1E5CD692440029A081B9E164C40
6831774,1481,35790175,Entire home/apt,,Aarhus,,4,0,0.0,3,2.0,,44.0,,Charming 72 sqm in Aarhus for you:),2017-07-28 01:23:22.780599,56.174121,10.198629,0101000020E61000000A1346B3B2652440FE45D09849164C40
7217218,1481,37784541,Entire home/apt,,Aarhus,,5,0,0.0,6,2.0,,48.0,,Dejlig underetage med bad og køkken,2017-07-28 01:23:22.778174,56.186636,10.217514,0101000020E610000023D8B8FE5D6F2440CD203EB0E3174C40
18730054,1481,129739352,Entire home/apt,,Aarhus,,4,0,0.0,2,1.0,,54.0,,"Cheap, central and beautiful aparment",2017-07-28 01:23:22.775919,56.175057,10.215037,0101000020E610000023DC6454196E2440CBF78C4468164C40
19605762,1481,129463673,Entire home/apt,,Aarhus,,4,0,0.0,2,1.0,,50.0,,Spacious Danish Apartment,2017-07-28 01:23:22.773540,56.169695,10.192707,0101000020E6100000A96BED7DAA622440B9A5D590B8154C40
18501101,1481,128391031,Entire home/apt,,Aarhus,,24,2,0.0,2,1.0,,60.0,,"Hyggelig, lys og nyistandsat lejlighed på Trøjborg",2017-07-28 01:23:22.769613,56.171596,10.217734,0101000020E61000005C74B2D47A6F2440ED0F94DBF6154C40
17153393,1481,47410797,Entire home/apt,,Aarhus,,4,0,0.0,3,1.0,,55.0,,Skøn lejlighed i grønt område,2017-07-28 01:23:22.763692,56.196619,10.192997,0101000020E6100000C573B680D0622440D862B7CF2A194C40
16514701,1481,51166860,Entire home/apt,,Aarhus,,5,0,0.0,3,1.0,,57.0,,Bohemian paradise with balcony,2017-07-28 01:23:22.760781,56.200345,10.193463,0101000020E6100000DBF813950D6324406475ABE7A4194C40
12352732,1481,66711490,Entire home/apt,,Aarhus,,5,0,0.0,2,1.0,,53.0,,2-vær. i Risskov m. terasse.,2017-07-28 01:23:22.758351,56.209248,10.238951,0101000020E610000068B114C9577A2440706072A3C81A4C40
18309629,1481,31986838,Entire home/apt,,Aarhus,,24,0,0.0,1,0.0,,48.0,,Nice 1-room appartment in very good location!,2017-07-28 01:23:22.755959,56.171198,10.208234,0101000020E61000009DD497A59D6A2440FF91E9D0E9154C40
10306402,1481,52227208,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,49.0,,Hyggelig et-værelses plads til par,2017-07-28 01:23:22.747940,56.170822,10.216023,0101000020E61000001C5E10919A6E2440FAB7CB7EDD154C40
5254767,1481,15528910,Entire home/apt,,Aarhus,,24,11,5.0,2,1.0,,62.0,,Light and cosy 2 room apartment,2017-07-28 01:23:21.170316,56.170683,10.214408,0101000020E61000006500A8E2C66D2440D87DC7F0D8154C40
12748836,1481,37029293,Entire home/apt,,Aarhus,,4,9,4.5,2,1.0,,48.0,,2roomed apartment with balcony,2017-07-28 01:23:21.167202,56.173483,10.205429,0101000020E6100000CB4C69FD2D692440BBB4E1B034164C40
3024652,1481,11042998,Entire home/apt,,Aarhus,,24,5,4.0,4,1.0,,59.0,,BRIGHT cozy 2 balcony apartment,2017-07-28 01:23:21.162619,56.169893,10.216982,0101000020E61000002FA4C343186F2440E068C70DBF154C40
13872373,1481,56987868,Entire home/apt,,Aarhus,,4,0,0.0,3,1.0,,42.0,,Relaxing apartment in Aarhus N,2017-07-28 01:23:21.159560,56.186431,10.200313,0101000020E610000063EDEF6C8F662440F4FA93F8DC174C40
6999241,1481,34572372,Entire home/apt,,Aarhus,,5,0,0.0,2,0.0,,43.0,,Studio -lejlighed/-apartment,2017-07-28 01:23:21.157172,56.197414,10.203261,0101000020E6100000C11A67D311682440E3E2A8DC44194C40
19147528,1481,133875455,Entire home/apt,,Aarhus,,13,1,0.0,6,3.0,,61.0,,Family friendly house,2017-07-28 01:23:21.143762,56.241053,10.240667,0101000020E6100000EF737CB4387B244025CD1FD3DA1E4C40
13216315,1481,55905165,Entire home/apt,,Aarhus,,4,0,0.0,2,1.0,,57.0,,Ny 2v på Trøjborg med stor badeværelse,2017-07-28 01:23:21.135064,56.174894,10.214545,0101000020E6100000670A9DD7D86D2440212235ED62164C40
2798365,1481,14313421,Entire home/apt,,Aarhus,,4,7,4.5,2,1.0,,57.0,,Hyggeligt rækkehus i Aarhus N,2017-07-28 01:23:19.715541,56.189345,10.19844,0101000020E6100000BD6F7CED99652440A054FB743C184C40
4919504,1481,25338016,Entire home/apt,,Aarhus,,5,20,4.5,2,1.0,,61.0,,Hyggelig lejlighed i Rísskov,2017-07-28 01:23:18.567370,56.202698,10.24777,0101000020E61000001EDC9DB5DB7E2440787B1002F2194C40
19196613,1481,116031690,Entire home/apt,,Aarhus,,5,0,0.0,2,1.0,,48.0,,Cozy apartment with perfect placement,2017-07-28 01:23:18.556703,56.199015,10.206387,0101000020E61000009CA38E8EAB692440EC34D25279194C40
19479965,1481,134757499,Entire home/apt,,Aarhus,,24,0,0.0,2,1.0,,49.0,,"Lys lejlighed tæt ved skov, strand og by",2017-07-28 01:23:18.551589,56.173198,10.211604,0101000020E6100000D367075C576C2440C6DD205A2B164C40
12794614,1481,69678786,Entire home/apt,,Aarhus,,5,1,0.0,2,1.0,,48.0,,Light apartment in calm area.,2017-07-28 01:23:18.548758,56.202868,10.230473,0101000020E6100000D6389B8E00762440D5B32094F7194C40
19943117,1481,4489132,Entire home/apt,,Aarhus,,23,1,0.0,1,0.0,,46.0,,Bright studio apartment with lovely outdoor space,2017-07-28 01:23:17.602952,56.207318,10.260068,0101000020E6100000E67805A227852440A2EF6E65891A4C40
19649443,1481,4130183,Entire home/apt,,Aarhus,,4,0,0.0,2,1.0,,46.0,,Cosy apartment with balcony,2017-07-28 01:23:16.764096,56.175998,10.205158,0101000020E61000008A0629780A692440A9143B1A87164C40
13570443,1481,77959819,Entire home/apt,,Aarhus,,4,1,0.0,2,1.0,,48.0,,Cozy and quiet placed appartment,2017-07-28 01:23:13.217606,56.191548,10.189963,0101000020E61000006DE690D4426124409ECE15A584184C40
10653365,1481,55014553,Entire home/apt,,Aarhus,,4,4,5.0,2,1.0,,46.0,,"65 sqm, cozy and central.",2017-07-28 01:23:13.214588,56.175807,10.204287,0101000020E6100000F4FE3F4E9868244035B401D880164C40
18967239,1481,106010234,Entire home/apt,,Aarhus,,5,2,0.0,2,1.0,,57.0,,"Aarhus. Close to city, forest and beach.",2017-07-28 01:23:13.212402,56.194063,10.220529,0101000020E6100000A1A3552DE97024408C2E6F0ED7184C40
19355199,1481,91198572,Entire home/apt,,Aarhus,,24,0,0.0,3,1.0,,45.0,,Probably the sweetest apartment in Aarhus center,2017-07-28 01:23:13.210119,56.144256,10.201741,0101000020E61000005186AA984A6724403A2009FB76124C40
7768082,1481,12575058,Entire home/apt,,Aarhus,,2,3,5.0,3,1.0,,56.0,,3 bedroom apartment in Aarhus C,2017-07-28 01:23:13.207184,56.141224,10.181587,0101000020E6100000ECC1A4F8F85C244085B4C6A013124C40
6518117,1481,18005378,Entire home/apt,,Aarhus,,1,1,0.0,2,1.0,,50.0,,Two room appartment in Aarhus,2017-07-28 01:23:13.204748,56.1414,10.193316,0101000020E61000004A969350FA622440C3D32B6519124C40
9732772,1481,35849437,Entire home/apt,,Aarhus,,4,0,0.0,2,1.0,,45.0,,,2017-07-28 01:23:13.201721,56.175681,10.212077,0101000020E6100000B477465B956C2440A8C30AB77C164C40
15390400,1481,5965406,Entire home/apt,,Aarhus,,24,13,4.5,2,1.0,,48.0,,Bo tæt på det hele i Aarhus centrum,2017-07-28 01:23:13.198942,56.156477,10.195558,0101000020E61000003DF19C2D20642440C1C9367007144C40
